id,state,name,bucket,recommendedAction,reason,status,leadType,likelyLayer,hasCoordinate,priority
ar-millwood-river-run-west-coordinate-rescue,AR,River Run West Campground — Millwood Lake USACE,ORDINARY_CAMPGROUND_COORDINATE_RESCUE,Run practical address-to-map rescue; entrance/campground-area coordinate can be acceptable with honest popup.,Looks like ordinary campground/operator/city/county record held mainly for coordinate/source cleanup.,coordinate_rescue,coordinate_rescue,Rustic / Primitive,no,High
ar-millwood-white-cliffs-park-coordinate-rescue,AR,White Cliffs Park Campground — Millwood Lake USACE,ORDINARY_CAMPGROUND_COORDINATE_RESCUE,Run practical address-to-map rescue; entrance/campground-area coordinate can be acceptable with honest popup.,Looks like ordinary campground/operator/city/county record held mainly for coordinate/source cleanup.,coordinate_rescue,coordinate_rescue,Modern Campgrounds,no,High
ar-felsenthal-nwr-designated-primitive-camping-geometry,AR,Felsenthal NWR Designated Primitive Camping Areas,AREA_RULE_COMMUNITY_OR_OVERLAY_CANDIDATE,Evaluate as area/rule/community marker or overlay candidate; do not force exact campground coordinates.,"Looks like rule-area, boondocking, community, WMA/forest, permit, GIS, or overlay work.",update_existing_lead,update_existing_lead,Boat / Backpack,no,High
ar-felsenthal-crossett-harbor-grand-marais-improved-camping,AR,Crossett Harbor / Grand Marais Improved Camping,ORDINARY_CAMPGROUND_COORDINATE_RESCUE,Run practical address-to-map rescue; entrance/campground-area coordinate can be acceptable with honest popup.,Looks like ordinary campground/operator/city/county record held mainly for coordinate/source cleanup.,update_existing_lead,update_existing_lead,Rustic / Primitive,no,High
ar-poison-springs-state-forest-wma-designated-camping,AR,Poison Springs WMA / State Forest Designated Primitive Campsites,AREA_RULE_COMMUNITY_OR_OVERLAY_CANDIDATE,Evaluate as area/rule/community marker or overlay candidate; do not force exact campground coordinates.,"Looks like rule-area, boondocking, community, WMA/forest, permit, GIS, or overlay work.",update_existing_lead,update_existing_lead,Boondocking / Dispersed,no,High
ar-lafayette-county-wma-north-ccc-road-designated-camping,AR,Lafayette County WMA North CCC Road Designated Sites,AREA_RULE_COMMUNITY_OR_OVERLAY_CANDIDATE,Evaluate as area/rule/community marker or overlay candidate; do not force exact campground coordinates.,"Looks like rule-area, boondocking, community, WMA/forest, permit, GIS, or overlay work.",update_existing_lead,update_existing_lead,Boondocking / Dispersed,no,High
ar-beryl-anthony-lower-ouachita-wma-two-primitive-campsites,AR,Beryl Anthony Lower Ouachita WMA Two Primitive Campsites,AREA_RULE_COMMUNITY_OR_OVERLAY_CANDIDATE,Evaluate as area/rule/community marker or overlay candidate; do not force exact campground coordinates.,"Looks like rule-area, boondocking, community, WMA/forest, permit, GIS, or overlay work.",update_existing_lead,update_existing_lead,Boondocking / Dispersed,no,High
ar-sulphur-river-wma-designated-camping-geometry,AR,Sulphur River WMA Designated Camping Sites,AREA_RULE_COMMUNITY_OR_OVERLAY_CANDIDATE,Evaluate as area/rule/community marker or overlay candidate; do not force exact campground coordinates.,"Looks like rule-area, boondocking, community, WMA/forest, permit, GIS, or overlay work.",update_existing_lead,update_existing_lead,Boondocking / Dispersed,no,High
ar-nimrod-lloyd-millwood-wma-designated-campsite-check,AR,Nimrod Lloyd Millwood WMA Designated Campsite Geometry Check,AREA_RULE_COMMUNITY_OR_OVERLAY_CANDIDATE,Evaluate as area/rule/community marker or overlay candidate; do not force exact campground coordinates.,"Looks like rule-area, boondocking, community, WMA/forest, permit, GIS, or overlay work.",update_existing_lead,update_existing_lead,Boondocking / Dispersed,no,High
ar-big-timber-wma-designated-campsites,AR,Big Timber WMA Designated Campsites,AREA_RULE_COMMUNITY_OR_OVERLAY_CANDIDATE,Evaluate as area/rule/community marker or overlay candidate; do not force exact campground coordinates.,"Looks like rule-area, boondocking, community, WMA/forest, permit, GIS, or overlay work.",update_existing_lead,update_existing_lead,Boondocking / Dispersed,no,High
ar-lake-greeson-wma-designated-camping-distinction,AR,Lake Greeson WMA Designated Campsites / Corps Campground Distinction,REJECT_DUPLICATE_OR_CLOSURE_REVIEW,"Review for rejected ledger, duplicate merge, or closure/status note.","Status/action fields contain duplicate, wrong-state, closure, malformed, or do-not-import language.",update_existing_lead,update_existing_lead,Boondocking / Dispersed,no,High
ar-howard-county-wma-designated-campsites,AR,Howard County WMA Designated Campsites,AREA_RULE_COMMUNITY_OR_OVERLAY_CANDIDATE,Evaluate as area/rule/community marker or overlay candidate; do not force exact campground coordinates.,"Looks like rule-area, boondocking, community, WMA/forest, permit, GIS, or overlay work.",update_existing_lead,update_existing_lead,Boondocking / Dispersed,no,High
ar-agfc-nw-nc-wma-designated-camping-batch-future,AR,AGFC Northwest / North-Central WMA Designated-Camping Batch,AREA_RULE_COMMUNITY_OR_OVERLAY_CANDIDATE,Evaluate as area/rule/community marker or overlay candidate; do not force exact campground coordinates.,"Looks like rule-area, boondocking, community, WMA/forest, permit, GIS, or overlay work.",future_lead,future_lead,Boondocking / Dispersed,no,High
tn-cherokee-nf-young-branch-horse-camp-status-check,TN,Young Branch Horse Camp,ORDINARY_CAMPGROUND_COORDINATE_RESCUE,Run practical address-to-map rescue; entrance/campground-area coordinate can be acceptable with honest popup.,Looks like ordinary campground/operator/city/county record held mainly for coordinate/source cleanup.,needs_verification,needs_verification,Rustic / Primitive,no,High
tn-cherokee-nf-dispersed-camping-mvum-area-rule,TN,Cherokee NF dispersed camping / MVUM route-area rule,AREA_RULE_COMMUNITY_OR_OVERLAY_CANDIDATE,Evaluate as area/rule/community marker or overlay candidate; do not force exact campground coordinates.,"Looks like rule-area, boondocking, community, WMA/forest, permit, GIS, or overlay work.",geometry_rescue,geometry_extraction,Boondocking / Dispersed,no,High
tn-cherokee-nf-starr-mountain-spring-creek-dispersed-camping-geometry,TN,Starr Mountain / Spring Creek dispersed camping geometry lead,AREA_RULE_COMMUNITY_OR_OVERLAY_CANDIDATE,Evaluate as area/rule/community marker or overlay candidate; do not force exact campground coordinates.,"Looks like rule-area, boondocking, community, WMA/forest, permit, GIS, or overlay work.",geometry_rescue,area_rule_geometry_rescue,Boondocking / Dispersed,no,High
tn-cherokee-nf-lost-corral-horse-camp-coordinate-rescue,TN,Lost Corral Horse Camp,REJECT_DUPLICATE_OR_CLOSURE_REVIEW,"Review for rejected ledger, duplicate merge, or closure/status note.","Status/action fields contain duplicate, wrong-state, closure, malformed, or do-not-import language.",coordinate_rescue,coordinate_rescue,Rustic / Primitive,yes,High
tn-cherokee-nf-lost-creek-campground-coordinate-rescue,TN,Lost Creek Campground,PROMOTION_STATUS_CHECK_CANDIDATE,Quick source/status check; promote if public overnight use and coordinate are defensible as campground/entrance/area marker.,Ordinary campground/operator lead with a coordinate; likely held for semantics or status wording.,coordinate_rescue,coordinate_rescue,Rustic / Primitive,yes,High
tn-catoosa-wma-restricted-hunter-camping-geometry,TN,Catoosa WMA restricted hunter-only camping geometry,AREA_RULE_COMMUNITY_OR_OVERLAY_CANDIDATE,Evaluate as area/rule/community marker or overlay candidate; do not force exact campground coordinates.,"Looks like rule-area, boondocking, community, WMA/forest, permit, GIS, or overlay work.",restricted_hunter_camping_geometry_blocked,restricted_geometry_rescue,Needs Verification / Boondocking / Dispersed if exact restricted area is later proven,no,High
tn-prentice-cooper-designated-camping-components,TN,Prentice Cooper State Forest / WMA Designated Camping Components,AREA_RULE_COMMUNITY_OR_OVERLAY_CANDIDATE,Evaluate as area/rule/community marker or overlay candidate; do not force exact campground coordinates.,"Looks like rule-area, boondocking, community, WMA/forest, permit, GIS, or overlay work.",update_existing_lead,update_existing_lead,Rustic / Primitive,no,High
tn-fall-creek-falls-campground-backcountry-coordinate-extraction,TN,Fall Creek Falls Campground + Backcountry Sites,ORDINARY_CAMPGROUND_COORDINATE_RESCUE,Run practical address-to-map rescue; entrance/campground-area coordinate can be acceptable with honest popup.,Looks like ordinary campground/operator/city/county record held mainly for coordinate/source cleanup.,coordinate_rescue,coordinate_rescue,Modern Campgrounds + Boat / Backpack components,no,High
tn-frozen-head-campground-backcountry-status-coordinate-extraction,TN,Frozen Head — Big Cove / Flat Fork Primitive / Backcountry,TRUE_LEAD_RESEARCH_OR_EXTERNAL,Keep as lead until proof/geometry/status is resolved.,"Still has a proof, geometry, legality, duplicate, or current-status blocker.",needs_verification,needs_verification,Rustic / Primitive + Boat / Backpack,no,High
tn-savage-gulf-backcountry-campsite-geometry,TN,Savage Gulf Backcountry Campsite System,AREA_RULE_COMMUNITY_OR_OVERLAY_CANDIDATE,Evaluate as area/rule/community marker or overlay candidate; do not force exact campground coordinates.,"Looks like rule-area, boondocking, community, WMA/forest, permit, GIS, or overlay work.",coordinate_rescue,coordinate_rescue,Boat / Backpack,no,High
tn-fiery-gizzard-backcountry-campsite-geometry,TN,Fiery Gizzard Backcountry Camping,AREA_RULE_COMMUNITY_OR_OVERLAY_CANDIDATE,Evaluate as area/rule/community marker or overlay candidate; do not force exact campground coordinates.,"Looks like rule-area, boondocking, community, WMA/forest, permit, GIS, or overlay work.",coordinate_rescue,coordinate_rescue,Boat / Backpack,no,High
tn-scotts-gulf-backcountry-campsite-geometry,TN,Scott’s Gulf Wilderness Backcountry Camping,AREA_RULE_COMMUNITY_OR_OVERLAY_CANDIDATE,Evaluate as area/rule/community marker or overlay candidate; do not force exact campground coordinates.,"Looks like rule-area, boondocking, community, WMA/forest, permit, GIS, or overlay work.",coordinate_rescue,coordinate_rescue,Boat / Backpack,no,High
tn-cumberland-trail-plateau-backcountry-section-geometry,TN,Cumberland Trail Plateau Section Backcountry Camping,AREA_RULE_COMMUNITY_OR_OVERLAY_CANDIDATE,Evaluate as area/rule/community marker or overlay candidate; do not force exact campground coordinates.,"Looks like rule-area, boondocking, community, WMA/forest, permit, GIS, or overlay work.",coordinate_rescue,coordinate_rescue,Boat / Backpack,no,High
tn-plateau-developed-state-park-campgrounds-w7-defer,TN,Cumberland Mountain / Rock Island / Standing Stone / Edgar Evins Developed Campgrounds,AREA_RULE_COMMUNITY_OR_OVERLAY_CANDIDATE,Evaluate as area/rule/community marker or overlay candidate; do not force exact campground coordinates.,"Looks like rule-area, boondocking, community, WMA/forest, permit, GIS, or overlay work.",future_lead,future_lead,Modern Campgrounds,no,High
ar-lead-mississippi-river-sp-beech-point-aaa-campground-coordinate-rescue,AR,Beech Point Campground — AAA Sites 1–14,ORDINARY_CAMPGROUND_COORDINATE_RESCUE,Run practical address-to-map rescue; entrance/campground-area coordinate can be acceptable with honest popup.,Looks like ordinary campground/operator/city/county record held mainly for coordinate/source cleanup.,coordinate_rescue,coordinate_rescue,Modern Campgrounds,no,High
ar-lead-mississippi-river-sp-beech-point-walkin-tent-sites,AR,Beech Point Campground — Tent-only Sites 15T–17T,ORDINARY_CAMPGROUND_COORDINATE_RESCUE,Run practical address-to-map rescue; entrance/campground-area coordinate can be acceptable with honest popup.,Looks like ordinary campground/operator/city/county record held mainly for coordinate/source cleanup.,coordinate_rescue,coordinate_rescue,Boat / Backpack,no,High
ar-lead-mississippi-river-sp-lone-pine-campground-coordinate-rescue,AR,Lone Pine Campground / Bear Creek Lake,ORDINARY_CAMPGROUND_COORDINATE_RESCUE,Run practical address-to-map rescue; entrance/campground-area coordinate can be acceptable with honest popup.,Looks like ordinary campground/operator/city/county record held mainly for coordinate/source cleanup.,coordinate_rescue,coordinate_rescue,Rustic / Primitive,no,High
ar-lead-mississippi-river-sp-maple-flats-group-campground-coordinate-rescue,AR,Maple Flats Group Campground,REJECT_DUPLICATE_OR_CLOSURE_REVIEW,"Review for rejected ledger, duplicate merge, or closure/status note.","Status/action fields contain duplicate, wrong-state, closure, malformed, or do-not-import language.",coordinate_rescue,coordinate_rescue,Rustic / Primitive,no,High
ar-lead-mississippi-river-sp-storm-creek-lake-campground-coordinate-rescue,AR,Storm Creek Lake Campground — Sites 32–45,ORDINARY_CAMPGROUND_COORDINATE_RESCUE,Run practical address-to-map rescue; entrance/campground-area coordinate can be acceptable with honest popup.,Looks like ordinary campground/operator/city/county record held mainly for coordinate/source cleanup.,coordinate_rescue,coordinate_rescue,Modern Campgrounds,no,High
ar-lead-mississippi-river-sp-storm-creek-bikein-tent-sites,AR,Storm Creek Lake Campground — Bike-in / Small Tent Sites 38–40,ORDINARY_CAMPGROUND_COORDINATE_RESCUE,Run practical address-to-map rescue; entrance/campground-area coordinate can be acceptable with honest popup.,Looks like ordinary campground/operator/city/county record held mainly for coordinate/source cleanup.,coordinate_rescue,coordinate_rescue,Boat / Backpack,no,High
ar-lead-st-francis-nf-mississippi-river-sp-camping-system-geometry,AR,St. Francis NF / Mississippi River SP Camping-System Geometry,AREA_RULE_COMMUNITY_OR_OVERLAY_CANDIDATE,Evaluate as area/rule/community marker or overlay candidate; do not force exact campground coordinates.,"Looks like rule-area, boondocking, community, WMA/forest, permit, GIS, or overlay work.",coordinate_rescue,coordinate_rescue,Needs Verification,no,High
ar-lead-dale-bumpers-white-river-nwr-designated-campgrounds-extraction,AR,Dale Bumpers White River NWR Designated Campgrounds,REJECT_DUPLICATE_OR_CLOSURE_REVIEW,"Review for rejected ledger, duplicate merge, or closure/status note.","Status/action fields contain duplicate, wrong-state, closure, malformed, or do-not-import language.",coordinate_rescue,coordinate_rescue,Boondocking / Dispersed,no,High
