legacy_id,name,lat,lng,state_code,state_name,layer_code,subtype_code,site_form_code,verification_status,confidence,review_notes,description,primary_url,raw_category,category_label,source_folder,owner_name,layer_label,cost,showers,is_active
s514,Lake of the Pines State Campground,45.7831418,-90.7156791,WI,Wisconsin,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s515,Lake of the Woods Campground,43.9697297,-89.3472655,WI,Wisconsin,private,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,private,Private Campgrounds,Private campgrounds,,Private campgrounds,,,True
s1034,Lake Ottawa Campground,46.0807608,-88.76003616,MI,Michigan,federal,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,"Developed Ottawa National Forest campground southwest of Iron River with potable water, flush toilets, and boat launch. Open to OHVs on roadway/camping spur.",https://www.fs.usda.gov/r09/ottawa/recreation/lake-ottawa-recreation-area,federal,Federal Campgrounds,Federal Campgrounds,,Federal campgrounds,,,True
s523,"Lake Wisconsin Campground, LLC",43.391402,-89.520718,WI,Wisconsin,private,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,private,Private Campgrounds,Private campgrounds,,Private campgrounds,,,True
s525,Lakeside Fire Campground,44.2697941,-89.8751722,WI,Wisconsin,private,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,private,Private Campgrounds,Private campgrounds,,Private campgrounds,,,True
s545,Little Girls Point County Park,46.60387,-90.322092,MI,Michigan,local,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,https://www.gogebiccountymi.gov/little_girls_point_county_park.php,public,State / County / Town,"State, county, and town Campgrounds",Gogebic County,Local campgrounds,,,True
s550,Little Sand Bay Campground,46.9453437,-90.8871891,WI,Wisconsin,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s565,Lost Falls Campground,44.1760596,-90.9159016,WI,Wisconsin,private,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,private,Private Campgrounds,Private campgrounds,,Private campgrounds,,,True
s566,Lost Lake Campground,45.8835,-88.5588,WI,Wisconsin,federal,rustic,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,federal,Federal Lands,Federal Lands,,Federal campgrounds,,,True
s571,Lucius Woods County Campground,46.35042,-91.8181398,WI,Wisconsin,local,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,Local campgrounds,,,True
s575,Lynn Ann's Campground,45.9255799,-89.5199389,WI,Wisconsin,private,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,private,Private Campgrounds,Private campgrounds,,Private campgrounds,,,True
s579,Madison Campground,43.2486748,-89.3700138,WI,Wisconsin,private,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,private,Private Campgrounds,Private campgrounds,,Private campgrounds,,,True
s586,Maple Heights Campground,45.3057272,-88.561027,WI,Wisconsin,private,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,private,Private Campgrounds,Private campgrounds,,Private campgrounds,,,True
s1037,Marion Lake Campground,46.269137,-89.086584,MI,Michigan,federal,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,"Ottawa National Forest campground east of Watersmeet with developed sites, potable water, beach, and boat access.",https://www.fs.usda.gov/r09/ottawa/recreation/marion-lake-campground,federal,Federal Campgrounds,Federal Campgrounds,,Federal campgrounds,,,True
s590,McCaslin Mountain Campground,45.3781423,-88.3896214,WI,Wisconsin,private,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,private,Private Campgrounds,Private campgrounds,,Private campgrounds,,,True
s592,McKinley Lake Campsite,45.918733,-88.9722966,WI,Wisconsin,federal,rustic,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,federal,Federal Lands,Federal Lands,,Federal campgrounds,,,True
s601,Merrick State Park Upper Campground Boat Mooring,44.159453,-91.76355,WI,Wisconsin,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s603,Merry Macs Campground,43.3942967,-89.6765684,WI,Wisconsin,private,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,private,Private Campgrounds,Private campgrounds,,Private campgrounds,,,True
s1039,Moosehead Lake Campground,46.2367,-89.4681,MI,Michigan,federal,rustic,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,Small Ottawa National Forest campground southeast of Marenisco with vault toilets and pressurized water.,https://www.fs.usda.gov/r09/ottawa/recreation/moosehead-lake-campground,federal rustic,Federal Campgrounds,Federal Campgrounds,,Federal campgrounds,,,True
s645,North Muskellunge Lake Group Campground,46.0243179,-89.5978837,WI,Wisconsin,private,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,private,Private Campgrounds,Private campgrounds,,Private campgrounds,,,True
s646,North Park RV Campground,45.3196124,-92.3598071,WI,Wisconsin,local,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,https://www.amerywi.gov/622/North-Park-RV-Campground,public,State / County / Town,"State, county, and town Campgrounds",City of Amery,Local campgrounds,,,True
s648,North Wood County Park & Campground,44.5197328,-90.1401611,WI,Wisconsin,local,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,Local campgrounds,,,True
s649,Northern Highland–American Legion State Forest,45.7980901,-89.4301659,WI,Wisconsin,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s651,O'Neil Creek Campground,44.9970812,-91.3657024,WI,Wisconsin,private,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,private,Private Campgrounds,Private campgrounds,,Private campgrounds,,,True
s656,Oasis Campground,44.1366979,-89.5358387,WI,Wisconsin,private,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,private,Private Campgrounds,Private campgrounds,,Private campgrounds,,,True
s662,Old Veteran's Lake Campground,45.3470751,-88.1997247,WI,Wisconsin,private,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,private,Private Campgrounds,Private campgrounds,,Private campgrounds,,,True
s1056,Ontonagon County Park on Lake Gogebic,46.5499474,-89.6246008,MI,Michigan,local,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,County campground on the west shore of Lake Gogebic with 43 campsites and 15 tent sites per Ontonagon county/tourism listings.,https://ontonagonmi.org/explore-ontonagon/camping/,local,Local Campgrounds,Local Campgrounds,,Local campgrounds,,,True
s1042,Ottawa NF West Dispersed Camping Anchor,46.454,-89.42,MI,Michigan,boondocking,rustic,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,Broad Ottawa National Forest dispersed-camping anchor for the Ontonagon-to-Wisconsin-border corridor. Use MVUM/OHV-open roads and follow Ottawa dispersed-camping rules.,https://www.fs.usda.gov/r09/ottawa/recreation/opportunities/highway-vehicles-ohv,boondocking,Boondocking,Boondocking,,Boondocking / dispersed,,,True
s1035,Paint River Forks Campground,46.1887,-88.7662,MI,Michigan,federal,rustic,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,Free rustic Ottawa National Forest campground at the Paint River forks. Year-round and a useful remote-camping anchor.,https://www.fs.usda.gov/r09/ottawa/recreation/paint-river-forks-campground,federal rustic,Federal Campgrounds,Federal Campgrounds,,Federal campgrounds,,,True
s683,Perch Lake Campground,46.4044869,-91.2710801,WI,Wisconsin,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s696,Pigeon Creek Campground,44.215362,-90.6161755,WI,Wisconsin,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s701,Pine Grove Campground,44.808286,-88.868738,WI,Wisconsin,private,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,private,Private Campgrounds,Private campgrounds,,Private campgrounds,,,True
s705,Pineland Camping Park,44.1243813,-89.8076825,WI,Wisconsin,private,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,private,Private Campgrounds,Private campgrounds,,Private campgrounds,,,True
s707,Pinewoods Campground,42.9596506,-88.4397841,WI,Wisconsin,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s708,Pinewoods Campground - Group Campsite A,42.9621683,-88.4547103,WI,Wisconsin,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s709,Pinewoods Campground - Group Site C,42.9609516,-88.454098,WI,Wisconsin,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s710,Pinewoods Campgrounds,42.9626043,-88.4473359,WI,Wisconsin,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s720,Plum Lake Campground,45.994447,-89.554738,WI,Wisconsin,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s721,"Plum Lake Campground, Northern Highland American Legion State Forest",45.9926858,-89.5556663,WI,Wisconsin,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s722,Plymouth Rock Campground,43.8029209,-87.9791497,WI,Wisconsin,private,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,private,Private Campgrounds,Private campgrounds,,Private campgrounds,,,True
s729,Point Beach State Forest,44.1918378,-87.5192908,WI,Wisconsin,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s731,Point Detour Campground,46.9590346,-90.8748941,WI,Wisconsin,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s733,Pomeroy Lake Campground,46.281465,-89.573967,MI,Michigan,federal,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,"Ottawa National Forest campground near Marenisco with 11 sites, potable water, and OHV-friendly access on roadway and camping spur.",https://www.fs.usda.gov/r09/ottawa/recreation/pomeroy-lake-campground,federal,Federal Campgrounds,Federal Campgrounds,,Federal campgrounds,,,True
s1030,Porcupine Mountains Union Bay Campground,46.83267,-89.74551,MI,Michigan,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,Modern state-park campground on Union Bay in the Porcupine Mountains. Large developed campground with park amenities.,https://www.michigan.gov/recsearch/parks/porkies,state modern,State Campgrounds,State modern Campgrounds,,State campgrounds,,,True
s744,Potato River Falls Campground,46.4626776,-90.5295127,WI,Wisconsin,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s747,Presque Isle Campground,46.2584492,-89.7183449,WI,Wisconsin,private,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,private,Private Campgrounds,Private campgrounds,,Private campgrounds,,,True
s748,Presque Isle Campground,46.7062968,-89.9790469,MI,Michigan,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,https://www.michigan.org/property/presque-isle-campground,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s751,Pride of America Camping Resort,43.5227564,-89.3756595,WI,Wisconsin,private,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,private,Private Campgrounds,Private campgrounds,,Private campgrounds,,,True
s770,Richardson Lake Campground,45.4415,-88.7153,WI,Wisconsin,federal,rustic,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,federal,Federal Lands,Federal Lands,,Federal campgrounds,,,True
