id,state,name,countyRegion,leadType,likelyLayer,status,priority,sourceType,coordinateConfidence,blocker,nextAction,relatedActiveOrPendingRecord,lastCheckedVersion,notes
oh-lead-miami-county-fairgrounds-camping,OH,Miami County Fairgrounds camping,Miami County / Troy,research_needed,Overnight Parking or Modern/Rustic after proof,Fairgrounds public non-event camping proof needed,Medium,Official fairgrounds source path,Do not use fair office/gate/centroid as campground coordinate.,Fairgrounds are recurring traps; public non-event camping must be explicit.,"Check official fairgrounds camping/RV policy, reservation/contact page, and map; add lead/reject depending proof.",NO ACTIVE OH MATCH FOUND in current OH.js unless otherwise noted,v23.1.65,OH_W3 first-pass return. Source/citation text: Official fairgrounds/county source needed
oh-monroe-county-parks-campground-system-coordinate-rescue,OH,Monroe County Parks Campground System,Monroe,coordinate_rescue,Rustic / Primitive,Research Needed,Medium,County official,Official county proof found; individual campground names/coordinates blocked.,High-value public county system lead.,Add lead; split into individual rows after coordinates.,NO ACTIVE IN-LOCK OH ROW FOUND,v23.1.65,OH_W4 first-pass return. Source/citation text: Monroe County Parks says the county has seven developed campgrounds and directs visitors to call for reservations. ([monroecountyohio.com][29])
oh-lead-five-rivers-twin-valley-backpacking-campsites,OH,Twin Valley Trail / Five Rivers MetroParks backpacking campsites,Montgomery / Preble / Germantown-Twin Creek corridor,coordinate_rescue,Boat / Backpack,Backpacking / hike-in component extraction lead,Medium,Official county/regional/operator source path,NO HONEST IMPORT COORDINATE RECOVERED; address/reservation/map spot-check needed.,Promotion-ready only after address point is verified on camping loop/RV area/campground entrance.,Use normal browser map/imagery/reservation map to recover coordinate; promote if point lands on campground area and amenities layer is proven.,NO ACTIVE OH MATCH FOUND in current OH.js unless otherwise noted,v23.1.65,OH_W3 first-pass return. Source/citation text: https://www.metroparks.org/
oh-lead-dayton-koa-resort,OH,Dayton KOA Resort / Brookville,Montgomery / Preble edge,coordinate_rescue,Private Campgrounds,Operator campground lead,Medium,Official county/regional/operator source path,NO HONEST IMPORT COORDINATE RECOVERED; address/reservation/map spot-check needed.,Promotion-ready only after address point is verified on camping loop/RV area/campground entrance.,Use normal browser map/imagery/reservation map to recover coordinate; promote if point lands on campground area and amenities layer is proven.,NO ACTIVE OH MATCH FOUND in current OH.js unless otherwise noted,v23.1.65,OH_W3 first-pass return. Source/citation text: https://koa.com/campgrounds/dayton/
oh-morgan-private-campground-cluster-coordinate-rescue,OH,Morgan County Private Campground Cluster,Morgan,research_needed,Private Campgrounds,Research Needed,Medium,County tourism support,Official tourism list found; individual operator proof/coordinates need extraction.,Durable lead cluster; should be split later.,Add lead.,NO ACTIVE IN-LOCK OH ROW FOUND,v23.1.65,"OH_W4 first-pass return. Source/citation text: Morgan County tourism lists multiple campground/RV names, including Katie’s Duds & Suds RV Park, MoCo RV Park and Cabins, Burr Oak Family Resort Campground, Riversedge, and state park options. ([Visit Morgan County][36])"
oh-morgan-riversedge-campground-marina-coordinate-rescue,OH,Riversedge Campground & Marina,Morgan / Muskingum River,research_needed,Private Campgrounds,Research Needed,Medium,Operator,Operator proof found; coordinate needs map check.,Do not use marina/boat ramp as campsite pin unless it is the campground entrance.,Add lead.,NO ACTIVE IN-LOCK OH ROW FOUND,v23.1.65,"OH_W4 first-pass return. Source/citation text: Operator describes 70 acres along the Muskingum River, full-hookup RV sites, bathhouse with hot showers, riverside tent sites, boat ramp/dock, and rentals. ([Riversedge Website][35])"
oh-lead-ohio-state-forest-gis-camping-policy,OH,Ohio state forest designated camping / no-dispersed-camping policy geometry,Ohio central/southwest source-system,research_needed,Info / Reference or Boondocking / Dispersed only where designated,statewide rule-source lead constrained to geography,Medium,Official area/rule/GIS source path,AREA/RULE LEAD ONLY — no point coordinate.,Do not import broad forest/river centroids.,"Use ODNR Forestry/parks GIS, official maps, or agency contact to extract designated campsites/areas or reject if no overnight camping.",NO ACTIVE OH MATCH FOUND in current OH.js unless otherwise noted,v23.1.65,OH_W3 first-pass return. Source/citation text: ODNR Forestry official rules/GIS source needed
oh-camp-perry-rv-camping-public-status-check,OH,Camp Perry Lodging/RV/Camping Public-Access Check,Ottawa / Camp Perry,needs_verification,Needs Verification,Public availability unclear / may be military or event-restricted,Medium,Official Camp Perry / lodging source needed,No safe public-facing campground coordinate,Needs Verification rather than active due public-access ambiguity,Verify public/non-event overnight access; reject if restricted,No Camp Perry active match found in v23.1.65 snippets/search,v23.1.66,From OH_W2 next-round closeout. Potential RV/camping/lodging but access may be restricted or event-specific
oh-lead-camp-sabroske-coordinate-rescue,OH,Camp Sabroske,Ottawa / Oak Harbor,coordinate_rescue,Private Campgrounds,`operator_or_directory_coordinate_rescue`,Medium,Directory lead/support,Public campground proof surfaced but operator source not fully recovered here.,Keep as lead; not active without stronger operator proof.,Add lead.,No active OH match.,v23.1.65,"OH_W1 first-pass return. Source/citation text: Spot2Nite lists Camp Sabroske with 31 RV spaces, electricity/water, unlimited tent sites and cabins near Lake Erie. ([Spot2Nite][29])"
oh-cedarlane-rv-resort-coordinate-rescue,OH,Cedarlane RV Resort,Ottawa / Port Clinton-Catawba,coordinate_rescue,Private Campgrounds,coordinate_rescue,Medium,Operator,NO HONEST ACTIVE COORDINATE ACCEPTED,Do not use Catawba/lake/marina proxy,Add durable coordinate-rescue lead,,v23.1.71,
oh-gilboa-quarry-rv-park-campground-coordinate-rescue,OH,Gilboa Quarry RV Park / Tent Camping,Putnam / Gilboa-Ottawa edge,coordinate_rescue,Private Campgrounds,coordinate_rescue,Medium,Operator + tourism/address support,NO HONEST ACTIVE COORDINATE ACCEPTED,In-scope Putnam edge; diving/quarry feature should not become a proxy pin,Add coordinate-rescue lead,,v23.1.71,
oh-lead-white-star-park-campground,OH,White Star Park Campground,Sandusky / Gibsonburg,coordinate_rescue,Modern Campgrounds,`official_county_coordinate_rescue`,Medium,Sandusky County Park District official,Official county campground proof and address found; no safe coordinate extracted.,Major county campground miss.,Add lead; promote after coordinate rescue.,No active OH match.,v23.1.65,OH_W1 first-pass return. Source/citation text: Sandusky County Park District says White Star campground is open April 15–Nov. 1; reservation page lists primitive and electric/water site types; FAQ says White Star sites have water and electric. ([Love My Parks][18])
oh-lead-shelby-county-fairgrounds-camping,OH,Shelby County Fairgrounds camping,Shelby County / Sidney,research_needed,Overnight Parking or Modern/Rustic after proof,Fairgrounds public non-event camping proof needed,Medium,Official fairgrounds source path,Do not use fair office/gate/centroid as campground coordinate.,Fairgrounds are recurring traps; public non-event camping must be explicit.,"Check official fairgrounds camping/RV policy, reservation/contact page, and map; add lead/reject depending proof.",NO ACTIVE OH MATCH FOUND in current OH.js unless otherwise noted,v23.1.65,OH_W3 first-pass return. Source/citation text: Official fairgrounds/county source needed
oh-lead-cedarbrook-campground,OH,Cedarbrook Campground,Warren County / Lebanon,coordinate_rescue,Private Campgrounds,Operator campground lead,Medium,Official county/regional/operator source path,NO HONEST IMPORT COORDINATE RECOVERED; address/reservation/map spot-check needed.,Promotion-ready only after address point is verified on camping loop/RV area/campground entrance.,Use normal browser map/imagery/reservation map to recover coordinate; promote if point lands on campground area and amenities layer is proven.,NO ACTIVE OH MATCH FOUND in current OH.js unless otherwise noted,v23.1.65,OH_W3 first-pass return. Source/citation text: https://www.cedarbrookcampground.com/
oh-lead-lebanon-cincinnati-ne-koa,OH,Lebanon / Cincinnati NE KOA Holiday,Warren County / Lebanon,coordinate_rescue,Private Campgrounds,Operator campground lead,Medium,Official county/regional/operator source path,NO HONEST IMPORT COORDINATE RECOVERED; address/reservation/map spot-check needed.,Promotion-ready only after address point is verified on camping loop/RV area/campground entrance.,Use normal browser map/imagery/reservation map to recover coordinate; promote if point lands on campground area and amenities layer is proven.,NO ACTIVE OH MATCH FOUND in current OH.js unless otherwise noted,v23.1.65,OH_W3 first-pass return. Source/citation text: https://koa.com/campgrounds/cincinnati-northeast/
oh-lead-armco-park-campground,OH,Warren County Armco Park Campground,Warren County / Lebanon,coordinate_rescue,Modern Campgrounds or Rustic / Primitive,County park campground lead,Medium,Official county/regional/operator source path,NO HONEST IMPORT COORDINATE RECOVERED; address/reservation/map spot-check needed.,Promotion-ready only after address point is verified on camping loop/RV area/campground entrance.,Use normal browser map/imagery/reservation map to recover coordinate; promote if point lands on campground area and amenities layer is proven.,NO ACTIVE OH MATCH FOUND in current OH.js unless otherwise noted,v23.1.65,OH_W3 first-pass return. Source/citation text: https://www.co.warren.oh.us/parks/
oh-lead-warren-county-fairgrounds-camping,OH,Warren County Fairgrounds camping,Warren County / Lebanon,research_needed,Overnight Parking or Modern/Rustic after proof,Fairgrounds public non-event camping proof needed,Medium,Official fairgrounds source path,Do not use fair office/gate/centroid as campground coordinate.,Fairgrounds are recurring traps; public non-event camping must be explicit.,"Check official fairgrounds camping/RV policy, reservation/contact page, and map; add lead/reject depending proof.",NO ACTIVE OH MATCH FOUND in current OH.js unless otherwise noted,v23.1.65,OH_W3 first-pass return. Source/citation text: Official fairgrounds/county source needed
oh-lead-morgans-riverside-campground,OH,Morgan's Riverside Campground / Little Miami River,Warren County / Oregonia,coordinate_rescue,Private Campgrounds / Boat-Backpack support,Operator campground/canoe-livery lead,Medium,Official county/regional/operator source path,NO HONEST IMPORT COORDINATE RECOVERED; address/reservation/map spot-check needed.,Promotion-ready only after address point is verified on camping loop/RV area/campground entrance.,Use normal browser map/imagery/reservation map to recover coordinate; promote if point lands on campground area and amenities layer is proven.,NO ACTIVE OH MATCH FOUND in current OH.js unless otherwise noted,v23.1.65,OH_W3 first-pass return. Source/citation text: https://www.morganscanoe.com/
oh-lead-olive-branch-campground,OH,Olive Branch Campground,Warren County / Oregonia,coordinate_rescue,Private Campgrounds,Operator campground lead,Medium,Official county/regional/operator source path,NO HONEST IMPORT COORDINATE RECOVERED; address/reservation/map spot-check needed.,Promotion-ready only after address point is verified on camping loop/RV area/campground entrance.,Use normal browser map/imagery/reservation map to recover coordinate; promote if point lands on campground area and amenities layer is proven.,NO ACTIVE OH MATCH FOUND in current OH.js unless otherwise noted,v23.1.65,OH_W3 first-pass return. Source/citation text: https://www.olivebranchcampground.com/
oh-lead-frontier-campground-waynesville,OH,Frontier Campground,Warren County / Waynesville-Caesar Creek,coordinate_rescue,Private Campgrounds,Operator campground lead,Medium,Official county/regional/operator source path,NO HONEST IMPORT COORDINATE RECOVERED; address/reservation/map spot-check needed.,Promotion-ready only after address point is verified on camping loop/RV area/campground entrance.,Use normal browser map/imagery/reservation map to recover coordinate; promote if point lands on campground area and amenities layer is proven.,NO ACTIVE OH MATCH FOUND in current OH.js unless otherwise noted,v23.1.65,OH_W3 first-pass return. Source/citation text: https://frontiercamping.com/ or current operator source needed
